OID;GYV_KODAS;GTV_KODAS;GTV_PAV;GTV_PAV_PI;GYV_ID;GTV_ID;GTV_R;GTV_RK;GTV_ATR_KO;GAT_KODAS;SHAPE_STLength__
-1;17507;18969;Rasytės g.;Rasytės g.;6;5920;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-11-08 00:00:00;1229118;953,989362604891767
-1;17507;30206;Varnalėšų tak.;Varnalėšų tak.;6;8255;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1668568;502,158994011258528
-1;17507;30223;Snapučių tak.;Snapučių tak.;6;6765;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1173247;157,348060909402790
-1;17507;19008;Salų g.;Salų g.;6;6310;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1228805;222,883977551993524
-1;17507;18526;Eglių g.;Eglių g.;6;1440;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1854561;111,563091420025827
-1;17507;19193;Vakarų g.;Vakarų g.;6;8180;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1854064;173,830672072813712
-1;17507;18615;M. Jankaus g.;M. Jankaus g.;6;2330;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1230926;612,673013519101914
-1;17507;16458;Kardo g.;Kardo g.;6;2837;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1451115;119,935304303588779
-1;17507;18503;Didžioji g.;Didžioji g.;6;1210;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1231391;2306,452727044558742
-1;17507;19184;Vaidoto g.;Vaidoto g.;6;8080;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1228164;2848,612151280082799
-1;17507;18922;Piliakalnio g.;Piliakalnio g.;6;5440;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1851672;2569,641759264506618
-1;17507;18826;Mėtų g.;Mėtų g.;6;4470;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1685066;414,585643808819384
-1;17507;18425;Auklės g.;Auklės g.;6;420;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1665133;135,587294037806117
-1;17507;16243;Rusmenių g.;Rusmenių g.;6;6245;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1456629;591,674663786086626
-1;17507;18954;Pušyno g.;Pušyno g.;6;5770;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1229285;926,492480152833082
-1;17507;18907;Paukščių g.;Paukščių g.;6;5290;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1229323;189,789098390582808
-1;17507;18727;Kregždžių g.;Kregždžių g.;6;3480;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1662699;114,729069384785376
-1;17507;18918;V. Pietario g.;V. Pietario g.;6;5400;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1806424;467,015419315967620
-1;17507;18879;Olandų g.;Olandų g.;6;5000;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1673009;214,940757026401684
-1;17507;18487;Danų g.;Danų g.;6;1050;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1231573;221,521343748743874
-1;17507;18876;Norvegų g.;Norvegų g.;6;4970;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1822165;147,773896962359174
-1;17507;19122;Švedų g.;Švedų g.;6;7460;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1857905;164,515098674862173
-1;17507;18787;Linų g.;Linų g.;6;4080;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1819818;195,381193476590568
-1;17507;18874;Nyčių g.;Nyčių g.;6;4950;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1848498;151,894998630453784
-1;17507;18883;J. Pabrėžos g.;J. Pabrėžos g.;6;5040;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1665918;1707,888353369119159
-1;17507;28327;K. Binkio g.;K. Binkio g.;6;767;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1676395;577,843110368890052
-1;17507;16201;Senosios Obels g.;Senosios Obels g.;6;6465;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1456834;586,413054309569702
-1;17507;16203;Armoniškių g.;Armoniškių g.;6;319;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1369684;1660,565929180904050
-1;17507;31901;Ropių tak.;Ropių tak.;6;6195;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1164595;429,614480262406460
-1;17507;16205;Dvarų g.;Dvarų g.;6;1418;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1456781;833,859462025218022
-1;17507;18819;Medžių g.;Medžių g.;6;4400;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1671962;100,623359173147961
-1;17507;18516;Drobės g.;Drobės g.;6;1340;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1231463;1249,719197304805903
-1;17507;18856;Naručio g.;Naručio g.;6;4770;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1229562;461,826517806032598
-1;17507;18834;Minties Rato g.;Minties Rato g.;6;4550;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1229691;761,874600438470338
-1;17507;18939;Pramonės pr.;Pramonės pr.;6;5610;1998-06-01 00:00:00;1998-06-01 00:00:00;2012-08-02 00:00:00;1670875;3402,148657877659389
-1;17507;18961;Radvilėnų pl.;Radvilėnų pl.;6;5840;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1229065;2439,897661357144898
-1;17507;19252;Vyšnių g.;Vyšnių g.;6;8780;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1227718;183,680076538411072
-1;17507;18690;Kiškių g.;Kiškių g.;6;3100;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-12-07 00:00:00;1691732;436,579495524022548
-1;17507;18941;Pravieniškių g.;Pravieniškių g.;6;5630;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1229228;851,867199979414522
-1;17507;19095;Šeivų g.;Šeivų g.;6;7190;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1857833;147,729348615634933
-1;17507;29659;Aštrago g.;Aštrago g.;6;375;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1176117;246,345869232328653
-1;17507;16234;Juodgirės g.;Juodgirės g.;6;2512;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1243004;133,808966636870394
-1;17507;16233;Suvalkėlių g.;Suvalkėlių g.;6;7076;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1369665;924,244099706984343
-1;17507;16212;Rokų g.;Rokų g.;6;6185;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1456758;1318,532204453779286
-1;17507;16229;Grioviškės g.;Grioviškės g.;6;2045;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1242983;110,532113944355217
-1;17507;16225;Pavytės g.;Pavytės g.;6;5315;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1456648;249,505393702781191
-1;17507;16231;Lazdynų g.;Lazdynų g.;6;3917;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1242998;609,657163771217938
-1;17507;16232;Viršutynės g.;Viršutynės g.;6;8725;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1456686;111,457296446558132
-1;17507;16228;Raistupio g.;Raistupio g.;6;5873;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1456633;137,759729818266948
-1;17507;16213;Rokakiemio g.;Rokakiemio g.;6;6177;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1456762;352,642469195389822
-1;17507;16215;Baltaragio g.;Baltaragio g.;6;587;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1243114;469,563954862335095
-1;17507;16218;Vijūnų g.;Vijūnų g.;6;8583;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1243133;236,985835633287934
-1;17507;19271;Zūbiškių g.;Zūbiškių g.;6;8970;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1227555;210,589336119305869
-1;17507;18480;Čerpių g.;Čerpių g.;6;980;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-12-08 00:00:00;1231535;182,324552404727115
-1;17507;18556;Gastilonių g.;Gastilonių g.;6;1740;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1364075;621,438779352864458
-1;17507;18702;Kopų g.;Kopų g.;6;3220;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1679451;416,040000215414295
-1;17507;19129;V. Taujenio g.;V. Taujenio g.;6;7530;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1228346;403,134737761200370
-1;17507;18928;Pyvesos g.;Pyvesos g.;6;5500;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1665937;677,601166007123993
-1;17507;18942;Pravienos g.;Pravienos g.;6;5640;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1229232;1033,292712613417734
-1;17507;19216;Verknės g.;Verknės g.;6;8420;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1841732;525,608756775686288
-1;17507;18407;Apaščios g.;Apaščios g.;6;240;1998-06-01 00:00:00;1998-06-01 00:00:00;2012-10-04 00:00:00;1447723;827,863353855717946
-1;17507;19212;Veiviržo g.;Veiviržo g.;6;8380;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1228054;246,106070743898130
-1;17507;28333;Garažų g.;Garažų g.;6;1685;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1837729;739,846799106969229
-1;17507;19012;Sartų g.;Sartų g.;6;6350;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1322069;492,641295651953328
-1;17507;18518;Dubingių g.;Dubingių g.;6;1360;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1686263;579,213408059967605
-1;17507;18391;Alaušo g.;Alaušo g.;6;80;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1701371;318,708539007765353
-1;17507;19248;P. Višinskio g.;P. Višinskio g.;6;8740;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1664945;1335,509317935955551
-1;17507;18873;Nidos g.;Nidos g.;6;4940;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1229668;123,513347832076846
-1;17507;18578;Girulių g.;Girulių g.;6;1960;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1231038;281,719930729328325
-1;17507;18973;Raudondvario 1-asis tak.;Raudondvario 1-asis tak.;6;5960;1998-06-01 00:00:00;2003-05-08 00:00:00;2011-07-08 00:00:00;1307339;340,893642403925810
-1;17507;18996;Romuvos g.;Romuvos g.;6;6190;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1678178;1191,968217924490091
-1;17507;30198;Trešnių tak.;Trešnių tak.;6;7755;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-11-08 00:00:00;1173342;280,064174191980953
-1;17507;19050;Smėlio g.;Smėlio g.;6;6740;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1670985;454,687389064348338
-1;17507;18542;E. Fryko g.;E. Fryko g.;6;1600;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1339386;490,967473225286483
-1;17507;19118;S. Hariso g.;S. Hariso g.;6;7420;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1228422;399,700074637302862
-1;17507;31750;Lapainios g.;Lapainios g.;6;3835;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1165386;533,454119770321427
-1;17507;31749;F. Kiršos g.;F. Kiršos g.;6;3095;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1683981;402,186550960575460
-1;17507;31748;Šilupio g.;Šilupio g.;6;7345;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1312061;458,226747050003496
-1;17507;49292;Prietilčio g.;Prietilčio g.;6;9301;2000-04-07 00:00:00;2000-04-07 00:00:00;2011-07-08 00:00:00;1429865;153,559849598523869
-1;17507;50542;V. Sladkevičiaus g.;V. Sladkevičiaus g.;6;9305;2001-06-06 00:00:00;2001-06-06 00:00:00;2011-07-08 00:00:00;1475976;133,371357880121337
-1;17507;18632;Juodaičių g.;Juodaičių g.;6;2500;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1848684;236,655960155084472
-1;17507;18679;Kelmės g.;Kelmės g.;6;2980;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1230471;304,718014168607851
-1;17507;18501;Degtukų g.;Degtukų g.;6;1190;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1665205;168,457449983630141
-1;17507;19236;Vilkijos g.;Vilkijos g.;6;8620;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1854098;132,881968710068946
-1;17507;18686;Kėdainių g.;Kėdainių g.;6;3050;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1463426;1009,571545165497355
-1;17507;31834;Vijūkų g.;Vijūkų g.;6;8586;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1164891;1817,707663485765806
-1;17507;32195;I. Štaro g.;I. Štaro g.;6;7438;1999-01-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1443311;248,533043934604734
-1;17507;18630;Judrėnų g.;Judrėnų g.;6;2480;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1672639;552,794400701389350
-1;17507;18914;Perkūno a.;Perkūno a.;6;5360;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1229342;104,104348940935509
-1;17507;18957;Putinų g.;Putinų g.;6;5800;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1444447;59,664629902123401
-1;17507;48139;M. Velykio g.;M. Velykio g.;6;8391;1999-01-28 00:00:00;1999-01-28 00:00:00;2011-07-08 00:00:00;1166344;148,423819209200730
-1;17507;48141;Rumšiškių g.;Rumšiškių g.;6;6243;1999-01-28 00:00:00;1999-01-28 00:00:00;2011-07-08 00:00:00;1462195;94,900346271867278
-1;17507;19096;Šermukšnių g.;Šermukšnių g.;6;7200;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1857848;62,993317144565012
-1;17507;16437;Užgojo g.;Užgojo g.;6;7995;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1454057;194,776209816869397
-1;17507;19222;Vičiūnų g.;Vičiūnų g.;6;8480;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1664027;455,528114387802248
-1;17507;19134;Technikos g.;Technikos g.;6;7580;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1672017;1710,629769946212264
-1;17507;18673;Kartono g.;Kartono g.;6;2920;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1691728;219,237960080491632
-1;17507;18402;Amalių g.;Amalių g.;6;190;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1364625;327,804025911892154
-1;17507;18823;Metelių g.;Metelių g.;6;4440;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1229911;110,551313917498021
-1;17507;19181;P. Vaičaičio g.;P. Vaičaičio g.;6;8050;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1307229;300,527600467641719
-1;17507;19288;Žemuogių g.;Žemuogių g.;6;9140;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1658977;151,542709388572547
-1;17507;18427;Aukštaičių g.;Aukštaičių g.;6;440;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1825729;1169,318442366370164
-1;17507;28317;O. Milašiaus g.;O. Milašiaus g.;6;4515;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1837676;775,474366180077595
-1;17507;18772;Leipalingio g.;Leipalingio g.;6;3930;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1854432;452,588041366659240
-1;17507;18983;Rąžės g.;Rąžės g.;6;6060;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1228968;388,733468966325177
-1;17507;19044;Slankų g.;Slankų g.;6;6680;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1444102;529,091066174869184
-1;17507;18596;Gudelių g.;Gudelių g.;6;2140;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1230983;262,796216269785987
-1;17507;18925;Pilviškių g.;Pilviškių g.;6;5470;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-11-29 00:00:00;1229414;601,387091625548919
-1;17507;18539;Ežerėlio g.;Ežerėlio g.;6;1570;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1665258;183,017638576862453
-1;17507;19247;Virvių g.;Virvių g.;6;8730;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1227703;211,830604327328615
-1;17507;18644;Kaišiadorių g.;Kaišiadorių g.;6;2620;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1230797;1057,907383331213623
-1;17507;18687;Kiaunių g.;Kiaunių g.;6;3060;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1662665;335,141335311759406
-1;17507;18821;Meškeriotojų g.;Meškeriotojų g.;6;4420;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1822131;333,795712836072255
-1;17507;18895;Pamiškės g.;Pamiškės g.;6;5170;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1229452;416,361710841611568
-1;17507;18971;Ratnyčios g.;Ratnyčios g.;6;5940;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1678163;362,510865303025412
-1;17507;19075;Stirnų g.;Stirnų g.;6;6990;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1228657;144,382019041899554
-1;17507;19231;Vievio g.;Vievio g.;6;8570;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1227851;852,362517384282341
-1;17507;19255;Vytauto pr.;Vytauto pr.;6;8810;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1227722;1336,046576272233551
-1;17507;18394;J. ir K. Aleksų g.;J. ir K. Aleksų g.;6;110;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1231831;200,214725016962063
-1;17507;19250;Vydūno al.;Vydūno al.;6;8760;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1437434;1205,781666689934127
-1;17507;30044;Kikilių tak.;Kikilių tak.;6;3085;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1174133;88,571991308942088
-1;17507;18738;V. Kudirkos g.;V. Kudirkos g.;6;3590;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1672901;555,842825114243396
-1;17507;18546;Galvės g.;Galvės g.;6;1640;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-11-07 00:00:00;1316143;418,577512863493780
-1;17507;28187;Kėkštų g.;Kėkštų g.;6;3055;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-12-07 00:00:00;1183828;181,087005556478800
-1;17507;18438;Balbieriškio g.;Balbieriškio g.;6;560;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1665148;1259,847601234811009
-1;17507;18401;Alšėnų g.;Alšėnų g.;6;180;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-11-07 00:00:00;1854466;520,266568852935279
-1;17507;31900;J. Tonkūno g.;J. Tonkūno g.;6;7707;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1670799;473,055844593213465
-1;17507;31899;K. Šakenio g.;K. Šakenio g.;6;7099;1998-06-01 00:00:00;1998-06-01 00:00:00;2014-05-20 00:00:00;1463297;246,195071604098899
-1;17507;18445;Birželio 23-iosios g.;Birželio 23-iosios g.;6;630;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1231607;822,248407175463171
-1;17507;19200;Varėnos g.;Varėnos g.;6;8250;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1227957;87,915433335074340
-1;17507;18595;Grūdų g.;Grūdų g.;6;2130;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1665296;100,019223850678983
-1;17507;19064;Spynų g.;Spynų g.;6;6880;1998-06-01 00:00:00;1998-06-01 00:00:00;2012-08-02 00:00:00;1444121;378,354244506082466
-1;17507;18611;L. Ivinskio g.;L. Ivinskio g.;6;2290;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1230892;2107,991070024613691
-1;17507;19196;Vanagų g.;Vanagų g.;6;8210;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1664012;160,525970431389908
-1;17507;19025;Servitutų g.;Servitutų g.;6;6490;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1666804;1298,844900002946588
-1;17507;19176;Užšilių g.;Užšilių g.;6;8000;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-11-29 00:00:00;1841694;543,132808789178512
-1;17507;19240;Vilnų g.;Vilnų g.;6;8660;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1672093;212,311857418755551
-1;17507;18423;Audėjų g.;Audėjų g.;6;400;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1678933;243,603183576563595
-1;17507;18712;Kranto 8-oji g.;Kranto 8-oji g.;6;3320;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1230429;219,022904045408723
-1;17507;18709;Kranto 5-oji g.;Kranto 5-oji g.;6;3290;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1364003;247,297222707913392
-1;17507;18442;S. Baltramaičio g.;S. Baltramaičio g.;6;600;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1231588;96,422184088679046
-1;17507;18640;Jūros g.;Jūros g.;6;2580;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1463373;192,411439954873913
-1;17507;18795;Lopšelio g.;Lopšelio g.;6;4160;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1230046;124,318758215947085
-1;17507;18692;Klaipėdos g.;Klaipėdos g.;6;3120;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1230543;111,240158581426897
-1;17507;18486;Dangės g.;Dangės g.;6;1040;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1685028;334,560734791515699
-1;17507;18552;Gargždų g.;Gargždų g.;6;1700;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1316158;170,307657975351617
-1;17507;19272;Žagarės g.;Žagarės g.;6;8980;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1841751;213,900864276888854
-1;17507;18519;Dubysos g.;Dubysos g.;6;1370;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1665224;357,109630844071830
-1;17507;18979;Raudondvario 7-asis tak.;Raudondvario 7-asis tak.;6;6020;1998-06-01 00:00:00;2003-05-08 00:00:00;2011-07-08 00:00:00;1228949;126,705887305266728
-1;17507;18978;Raudondvario 6-asis tak.;Raudondvario 6-asis tak.;6;6010;1998-06-01 00:00:00;2003-05-08 00:00:00;2011-07-08 00:00:00;1307324;206,372512359420909
-1;17507;18976;Raudondvario 4-asis tak.;Raudondvario 4-asis tak.;6;5990;1998-06-01 00:00:00;2003-05-08 00:00:00;2011-07-08 00:00:00;1229156;184,723316835399658
-1;17507;18974;Raudondvario 2-asis tak.;Raudondvario 2-asis tak.;6;5970;1998-06-01 00:00:00;2003-05-08 00:00:00;2011-07-08 00:00:00;1229137;341,043787877173884
-1;17507;18975;Raudondvario 3-iasis tak.;Raudondvario 3-iasis tak.;6;5980;1998-06-01 00:00:00;2003-05-08 00:00:00;2011-07-08 00:00:00;1229141;339,999376678148565
-1;17507;19217;Veršvos g.;Veršvos g.;6;8430;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1227794;128,641184728790876
-1;17507;19078;Strėvos g.;Strėvos g.;6;7020;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1307252;81,019516192003948
-1;17507;18853;Mūšos g.;Mūšos g.;6;4740;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1229687;175,146210573192661
-1;17507;18629;Jovarų g.;Jovarų g.;6;2470;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1672859;383,654182816458160
-1;17507;18566;Gervių g.;Gervių g.;6;1840;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1231239;432,515110748261463
-1;17507;19254;Vytauto g.;Vytauto g.;6;8800;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1666072;938,436222647393947
-1;17507;18573;Gintaro g.;Gintaro g.;6;1910;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1230998;721,811828858131207
-1;17507;28392;Šaltalankių skg.;Šaltalankių skg.;6;7125;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1851156;55,172181923117400
-1;17507;18500;Debesų g.;Debesų g.;6;1180;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-12-07 00:00:00;1698373;726,592015827880914
